variant,label,color,seeds,mean_reward_return_mean,mean_reward_return_std,mean_return_rate_mean,mean_return_rate_std,annualized_sharpe_ratio_mean,annualized_sharpe_ratio_std,max_drawdown_mean,max_drawdown_std,win_rate_mean,win_rate_std
dueling_ddqn,Dueling DDQN,#59A14F,3,135.6216665579627,157.59373671694172,0.1328111564904728,0.08285061785036822,13.316196385151159,0.970439586287188,-0.14142120652047618,0.06218475418755658,0.55,0.4143267631552018
d3qn_per_nstep,D3QN + PER + 3-step,#E15759,3,-4.788333435729146,7.489967137549292,0.1402297575461362,0.10078986975130085,10.624114591844293,3.922904093519991,-0.14435891016626265,0.10015933595974666,0.06666666666666667,0.06236095644623235
dueling_noisy_full_sigma05,"Noisy Full (sigma=0.5, lr=0.0005)",#F28E2B,3,11.616666571547588,16.428447415048762,0.1418285253981413,0.0860640217782472,10.321092383590683,2.992321237033321,-0.11509780306664041,0.07452169254125074,0.08333333333333333,0.11785113019775792
dueling_noisy_full_sigma03_lr25,"Noisy Full (sigma=0.3, lr=0.00025)",#4E79A7,3,40.25999994799495,56.936237947594556,0.11965896616415286,0.07441501939882784,9.817326518367187,1.6929365925583273,-0.08844059888892654,0.05114473503281382,0.2333333333333333,0.3299831645537222
